Arsalan_Qadir,3,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
Arsalan_Qadir,4,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
Arsalan_Qadir,5,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
ST_Finn,1,135,53,12,0,33,0,6,13,239,245,18.85,1.03
ST_Finn,2,48,33,6,0,12,0,6,3,105,129,43.00,1.23
ST_Finn,3,9,5,0,1,2,0,1,3,18,22,7.33,1.22
ST_Finn,4,23,22,10,0,3,0,2,4,60,66,16.50,1.10
ST_Finn,5,33,18,6,0,11,0,5,7,73,104,14.86,1.42
E_Otieno,1,26,10,3,0,11,0,1,1,51,66,66.00,1.29
E_Otieno,2,9,5,2,0,2,0,0,0,18,17,1000.00,0.94
E_Otieno,3,6,10,2,0,0,0,0,1,18,14,14.00,0.78
E_Otieno,4,5,4,0,0,3,0,0,0,12,16,1000.00,1.33
E_Otieno,5,13,8,2,0,3,0,0,4,26,24,6.00,0.92
MG_Johnson,1,44,22,7,0,16,0,3,2,92,118,59.00,1.28
MG_Johnson,2,146,66,19,1,30,0,3,21,265,245,11.67,0.92
MG_Johnson,3,66,46,11,0,15,0,2,10,140,140,14.00,1.00
MG_Johnson,4,57,46,12,1,14,0,3,3,133,147,49.00,1.11
MG_Johnson,5,32,20,8,0,6,0,6,6,72,96,16.00,1.33
Aftab_Ahmed,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
Aftab_Ahmed,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
Aftab_Ahmed,3,0,0,0,0,2,0,0,0,2,8,1000.00,4.00
Aftab_Ahmed,4,0,0,0,0,0,0,0,0,0,0,1000.00,4.00
Aftab_Ahmed,5,0,0,0,0,0,0,0,0,0,0,1000.00,4.00
S_Sreesanth,1,77,19,3,2,14,0,3,1,118,105,105.00,0.89
S_Sreesanth,2,21,3,0,1,5,0,1,2,31,32,16.00,1.03
S_Sreesanth,3,0,3,2,0,1,0,0,0,6,11,1000.00,1.83
S_Sreesanth,4,14,6,2,0,7,0,2,2,31,50,25.00,1.61
S_Sreesanth,5,13,8,1,1,5,0,5,4,33,63,15.75,1.91
T_van_der_Gugten,1,114,42,10,2,21,0,3,8,192,170,21.25,0.89
T_van_der_Gugten,2,18,10,3,0,5,0,1,2,37,42,21.00,1.14
T_van_der_Gugten,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.14
T_van_der_Gugten,4,21,17,8,0,4,0,1,6,51,55,9.17,1.08
T_van_der_Gugten,5,29,29,11,1,9,0,5,10,84,120,12.00,1.43
JDF_Vandersay,1,9,4,1,0,3,0,1,0,18,24,1000.00,1.33
JDF_Vandersay,2,23,16,3,0,2,0,4,1,48,54,54.00,1.12
JDF_Vandersay,3,14,21,7,0,4,0,2,2,48,63,31.50,1.31
JDF_Vandersay,4,7,14,1,0,2,0,0,1,24,24,24.00,1.00
JDF_Vandersay,5,1,2,1,0,2,0,0,1,6,12,12.00,2.00
SP_Gauchan,1,12,4,1,0,0,0,1,2,18,12,6.00,0.67
SP_Gauchan,2,17,4,0,0,3,0,0,1,24,16,16.00,0.67
SP_Gauchan,3,36,18,3,0,2,0,2,6,61,44,7.33,0.72
SP_Gauchan,4,14,18,4,0,1,0,5,0,42,60,1000.00,1.43
SP_Gauchan,5,4,4,2,0,1,0,1,0,12,18,1000.00,1.50
RG_Sharma,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.50
RG_Sharma,2,4,13,5,0,2,0,1,0,25,37,1000.00,1.48
RG_Sharma,3,3,11,1,0,3,0,2,0,20,37,1000.00,1.85
RG_Sharma,4,4,8,2,1,2,0,1,1,18,29,29.00,1.61
RG_Sharma,5,1,3,1,0,1,0,0,0,6,9,1000.00,1.50
CR_Woakes,1,33,15,3,0,15,0,4,0,70,105,1000.00,1.50
CR_Woakes,2,9,5,4,0,0,0,1,1,19,19,19.00,1.00
CR_Woakes,3,10,7,1,0,0,0,0,2,18,9,4.50,0.50
CR_Woakes,4,8,18,5,0,7,0,1,1,39,62,62.00,1.59
CR_Woakes,5,10,8,1,0,2,0,5,3,26,48,16.00,1.85
Nasir_Hossain,1,10,6,3,0,1,0,1,1,21,22,22.00,1.05
Nasir_Hossain,2,10,18,1,0,6,0,1,1,36,50,50.00,1.39
Nasir_Hossain,3,24,19,5,1,9,0,3,4,61,86,21.50,1.41
Nasir_Hossain,4,22,26,6,1,3,0,1,1,59,59,59.00,1.00
Nasir_Hossain,5,3,1,2,0,2,0,3,1,11,31,31.00,2.82
RAS_Lakmal,1,40,22,3,1,12,0,4,2,82,103,51.50,1.26
RAS_Lakmal,2,10,8,0,0,3,0,0,1,21,20,20.00,0.95
RAS_Lakmal,3,2,3,0,0,1,0,0,0,6,7,1000.00,1.17
RAS_Lakmal,4,6,12,3,0,3,0,2,1,26,42,42.00,1.62
RAS_Lakmal,5,12,16,4,0,6,0,4,3,42,72,24.00,1.71
JB_Reva,1,1,3,0,0,0,0,2,0,6,15,1000.00,2.50
JB_Reva,2,12,4,1,0,1,0,0,1,18,10,10.00,0.56
JB_Reva,3,9,8,1,0,0,0,0,1,18,10,10.00,0.56
JB_Reva,4,0,0,0,0,0,0,0,0,0,0,1000.00,0.56
JB_Reva,5,4,5,1,0,1,0,1,1,12,17,17.00,1.42
GB_Hogg,1,2,3,1,0,0,0,0,0,6,5,1000.00,0.83
GB_Hogg,2,29,23,4,0,3,0,2,3,61,55,18.33,0.90
GB_Hogg,3,41,50,8,0,13,0,3,1,115,136,136.00,1.18
GB_Hogg,4,41,43,7,1,14,0,6,3,112,152,50.67,1.36
GB_Hogg,5,1,3,1,0,1,0,0,0,6,9,1000.00,1.50
Nazmul_Hossain,1,6,6,2,0,3,1,0,0,18,27,1000.00,1.50
Nazmul_Hossain,2,5,5,4,0,4,0,0,1,18,29,29.00,1.61
Nazmul_Hossain,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.61
Nazmul_Hossain,4,0,0,0,0,0,0,0,0,0,0,1000.00,1.61
Nazmul_Hossain,5,0,0,0,0,0,0,0,0,0,0,1000.00,1.61
AG_Cremer,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.61
AG_Cremer,2,39,45,9,1,3,0,5,8,102,108,13.50,1.06
AG_Cremer,3,109,109,22,1,23,0,12,15,276,320,21.33,1.16
AG_Cremer,4,51,54,16,0,7,0,7,9,135,156,17.33,1.16
AG_Cremer,5,12,4,1,0,1,0,0,2,18,10,5.00,0.56
TAM_Siriwardana,1,0,0,0,0,0,0,0,0,0,0,1000.00,0.56
TAM_Siriwardana,2,9,12,1,0,1,0,2,4,25,30,7.50,1.20
TAM_Siriwardana,3,24,21,1,0,6,0,4,2,56,71,35.50,1.27
TAM_Siriwardana,4,15,18,5,1,4,0,5,3,48,77,25.67,1.60
TAM_Siriwardana,5,1,3,0,0,1,0,1,0,6,13,1000.00,2.17
KAJ_Roach,1,58,11,7,0,6,0,3,2,85,67,33.50,0.79
KAJ_Roach,2,32,10,3,0,4,0,2,4,51,44,11.00,0.86
KAJ_Roach,3,3,4,2,0,2,0,1,0,12,22,1000.00,1.83
KAJ_Roach,4,17,5,1,0,0,0,0,0,23,7,1000.00,0.30
KAJ_Roach,5,38,27,11,1,7,0,5,7,89,110,15.71,1.24
SM_Sharif,1,44,20,8,0,11,0,4,6,87,104,17.33,1.20
SM_Sharif,2,25,17,5,0,6,0,2,3,55,63,21.00,1.15
SM_Sharif,3,13,9,0,0,2,0,1,0,25,23,1000.00,0.92
SM_Sharif,4,11,24,4,0,3,0,1,2,43,50,25.00,1.16
SM_Sharif,5,22,25,10,0,9,0,4,9,70,105,11.67,1.50
Imad_Wasim,1,36,22,0,1,6,0,1,8,66,55,6.88,0.83
Imad_Wasim,2,30,30,3,0,2,0,2,5,67,56,11.20,0.84
Imad_Wasim,3,41,68,14,0,3,0,1,9,127,114,12.67,0.90
Imad_Wasim,4,13,21,4,0,5,0,0,1,43,49,49.00,1.14
Imad_Wasim,5,4,3,3,0,1,0,1,1,12,19,19.00,1.58
DAJ_Bracewell,1,50,17,1,0,13,0,5,5,86,101,20.20,1.17
DAJ_Bracewell,2,16,15,0,1,7,0,4,2,43,70,35.00,1.63
DAJ_Bracewell,3,10,14,1,0,1,0,4,0,30,44,1000.00,1.47
DAJ_Bracewell,4,13,16,2,1,8,0,3,0,43,73,1000.00,1.70
DAJ_Bracewell,5,28,17,6,0,13,0,5,12,69,111,9.25,1.61
IS_Sodhi,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.61
IS_Sodhi,2,10,15,3,0,2,0,0,0,30,29,1000.00,0.97
IS_Sodhi,3,34,39,7,0,3,0,2,8,85,77,9.62,0.91
IS_Sodhi,4,32,36,3,0,8,0,3,7,82,92,13.14,1.12
IS_Sodhi,5,8,11,1,0,2,0,4,1,26,45,45.00,1.73
RR_Sarwan,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.73
RR_Sarwan,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.73
RR_Sarwan,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.73
RR_Sarwan,4,3,1,2,0,0,0,0,1,6,5,5.00,0.83
RR_Sarwan,5,4,0,1,1,0,0,0,1,6,5,5.00,0.83
AD_Mascarenhas,1,14,5,1,0,4,0,0,1,24,23,23.00,0.96
AD_Mascarenhas,2,25,22,3,1,3,0,1,2,55,49,24.50,0.89
AD_Mascarenhas,3,33,39,10,0,5,0,9,6,96,133,22.17,1.39
AD_Mascarenhas,4,26,36,6,0,6,0,5,5,79,102,20.40,1.29
AD_Mascarenhas,5,0,0,0,0,0,0,0,0,0,0,1000.00,1.29
WT_Gavera,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.29
WT_Gavera,2,20,9,3,0,5,0,0,2,37,35,17.50,0.95
WT_Gavera,3,0,0,0,0,0,0,0,0,0,0,1000.00,0.95
WT_Gavera,4,1,5,0,0,0,0,0,0,6,5,1000.00,0.83
WT_Gavera,5,5,5,2,0,0,0,0,1,12,9,9.00,0.75
A_Khan,1,2,1,0,0,3,0,0,0,6,13,1000.00,2.17
A_Khan,2,1,4,1,0,0,0,0,0,6,6,1000.00,1.00
A_Khan,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.00
A_Khan,4,6,0,0,0,1,0,0,1,7,4,4.00,0.57
A_Khan,5,3,1,2,0,1,0,0,1,7,9,9.00,1.29
D_Wiese,1,7,1,1,0,3,0,1,0,13,21,1000.00,1.62
D_Wiese,2,53,48,11,0,17,0,2,7,131,150,21.43,1.15
D_Wiese,3,36,48,5,0,11,0,3,3,103,120,40.00,1.17
D_Wiese,4,41,58,5,0,18,0,5,10,127,170,17.00,1.34
D_Wiese,5,20,14,0,0,1,0,0,7,35,18,2.57,0.51
RML_Taylor,1,5,4,0,0,3,0,0,0,12,16,1000.00,1.33
RML_Taylor,2,14,7,4,1,3,0,1,0,30,36,1000.00,1.20
RML_Taylor,3,5,9,3,0,1,0,0,0,18,19,1000.00,1.06
RML_Taylor,4,22,21,6,2,3,0,2,3,56,63,21.00,1.12
RML_Taylor,5,3,0,3,0,2,0,4,1,12,38,38.00,3.17
CAK_Rajitha,1,14,5,3,0,10,0,0,2,32,51,25.50,1.59
CAK_Rajitha,2,2,1,1,0,1,0,1,1,6,13,13.00,2.17
CAK_Rajitha,3,5,5,1,0,0,0,2,0,13,19,1000.00,1.46
CAK_Rajitha,4,1,3,1,0,2,0,0,0,7,13,1000.00,1.86
CAK_Rajitha,5,3,4,2,0,3,0,0,0,12,20,1000.00,1.67
KMDN_Kulasekara,1,354,113,31,3,61,0,9,31,571,482,15.55,0.84
KMDN_Kulasekara,2,63,28,9,0,17,0,1,3,118,120,40.00,1.02
KMDN_Kulasekara,3,6,3,2,0,1,0,0,1,12,11,11.00,0.92
KMDN_Kulasekara,4,32,43,8,0,10,0,7,7,100,141,20.14,1.41
KMDN_Kulasekara,5,70,111,37,0,42,0,16,19,276,449,23.63,1.63
HH_Pandya,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.63
HH_Pandya,2,28,17,3,0,5,0,1,2,54,49,24.50,0.91
HH_Pandya,3,60,40,7,0,13,1,3,4,124,129,32.25,1.04
HH_Pandya,4,29,26,11,0,9,0,7,3,82,126,42.00,1.54
HH_Pandya,5,11,10,0,0,5,0,1,7,27,36,5.14,1.33
SC_Williams,1,2,2,1,0,1,0,0,0,6,8,1000.00,1.33
SC_Williams,2,47,50,7,1,11,0,6,3,122,147,49.00,1.20
SC_Williams,3,55,97,14,0,9,0,6,7,181,197,28.14,1.09
SC_Williams,4,27,41,11,0,8,0,3,6,90,113,18.83,1.26
SC_Williams,5,8,9,2,1,2,0,2,2,24,36,18.00,1.50
MBS_Jonkman,1,3,3,1,0,0,0,0,0,7,5,1000.00,0.71
MBS_Jonkman,2,8,3,1,0,1,0,0,2,13,9,4.50,0.69
MBS_Jonkman,3,0,0,0,0,0,0,0,0,0,0,1000.00,0.69
MBS_Jonkman,4,7,11,0,0,1,0,0,3,19,15,5.00,0.79
MBS_Jonkman,5,1,2,2,0,0,0,1,0,6,12,1000.00,2.00
Anshuman_Rath,1,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
Anshuman_Rath,2,17,17,1,0,0,0,2,1,37,31,31.00,0.84
Anshuman_Rath,3,20,26,4,0,7,0,3,1,60,80,80.00,1.33
Anshuman_Rath,4,16,23,4,0,10,0,5,1,58,101,101.00,1.74
Anshuman_Rath,5,1,5,0,0,0,0,0,0,6,5,1000.00,0.83
PC_Connell,1,34,12,7,1,5,0,1,5,60,55,11.00,0.92
PC_Connell,2,30,13,0,1,9,0,0,1,53,52,52.00,0.98
PC_Connell,3,0,0,0,0,0,0,0,0,0,0,1000.00,0.98
PC_Connell,4,0,0,0,0,0,0,0,0,0,0,1000.00,0.98
PC_Connell,5,1,2,0,0,0,0,1,0,4,8,1000.00,2.00
PP_Chawla,1,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
PP_Chawla,2,14,13,3,0,4,0,2,1,36,47,47.00,1.31
PP_Chawla,3,21,19,5,0,1,0,2,2,48,45,22.50,0.94
PP_Chawla,4,10,18,0,0,2,0,0,0,30,26,1000.00,0.87
PP_Chawla,5,6,13,1,0,3,0,1,1,24,33,33.00,1.38
Elias_Sunny,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.38
Elias_Sunny,2,2,3,1,0,0,0,0,0,6,5,1000.00,0.83
Elias_Sunny,3,21,12,3,0,4,0,2,3,42,46,15.33,1.10
Elias_Sunny,4,12,9,1,0,1,0,1,4,24,21,5.25,0.88
Elias_Sunny,5,0,3,0,0,2,0,1,0,6,17,1000.00,2.83
Shakib_Al_Hasan,1,67,28,5,0,10,0,2,7,112,90,12.86,0.80
Shakib_Al_Hasan,2,132,102,8,3,28,0,8,11,281,287,26.09,1.02
Shakib_Al_Hasan,3,113,135,20,3,12,0,9,17,292,286,16.82,0.98
Shakib_Al_Hasan,4,72,117,16,0,15,0,5,12,225,239,19.92,1.06
Shakib_Al_Hasan,5,55,81,19,0,17,0,14,16,186,271,16.94,1.46
DR_Tuffey,1,16,8,2,0,4,0,1,2,31,34,17.00,1.10
DR_Tuffey,2,5,7,2,0,4,0,0,0,18,27,1000.00,1.50
DR_Tuffey,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.50
DR_Tuffey,4,0,0,0,0,0,0,0,0,0,0,1000.00,1.50
DR_Tuffey,5,5,1,1,0,1,0,4,1,12,31,31.00,2.58
Usman_Khan,1,12,3,2,0,4,0,1,0,22,29,1000.00,1.32
Usman_Khan,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.32
Usman_Khan,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.32
Usman_Khan,4,0,0,0,0,0,0,0,0,0,0,1000.00,1.32
Usman_Khan,5,2,4,2,0,2,0,2,0,12,28,1000.00,2.33
CJA_Amini,1,0,0,0,0,0,0,0,0,0,0,1000.00,2.33
CJA_Amini,2,2,3,0,0,0,0,1,0,6,9,1000.00,1.50
CJA_Amini,3,11,15,2,0,2,0,0,3,30,27,9.00,0.90
CJA_Amini,4,2,6,3,0,1,0,0,1,12,16,16.00,1.33
CJA_Amini,5,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
MS_Kasprowicz,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
MS_Kasprowicz,2,9,10,2,0,3,0,1,4,25,32,8.00,1.28
MS_Kasprowicz,3,4,8,4,0,2,0,0,1,18,24,24.00,1.33
MS_Kasprowicz,4,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
MS_Kasprowicz,5,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
AU_Rashid,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
AU_Rashid,2,25,48,9,1,5,0,9,2,97,143,71.50,1.47
AU_Rashid,3,68,85,12,1,12,0,14,8,192,244,30.50,1.27
AU_Rashid,4,32,40,4,0,5,0,5,4,86,98,24.50,1.14
AU_Rashid,5,6,3,1,1,1,0,0,1,12,12,12.00,1.00
A_Mishra,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.00
A_Mishra,2,16,17,2,0,1,0,1,1,37,31,31.00,0.84
A_Mishra,3,18,19,2,0,3,0,1,1,43,41,41.00,0.95
A_Mishra,4,33,27,8,0,4,0,2,10,74,71,7.10,0.96
A_Mishra,5,15,7,1,0,3,0,4,3,30,45,15.00,1.50
AM_Ellis,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.50
AM_Ellis,2,6,10,2,0,3,0,3,1,24,44,44.00,1.83
AM_Ellis,3,3,9,0,0,1,0,1,0,14,19,1000.00,1.36
AM_Ellis,4,2,3,0,0,1,0,0,0,6,7,1000.00,1.17
AM_Ellis,5,3,9,2,0,2,0,2,1,18,33,33.00,1.83
Mansoor_Amjad,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.83
Mansoor_Amjad,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.83
Mansoor_Amjad,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.83
Mansoor_Amjad,4,5,2,0,0,0,0,0,3,7,2,0.67,0.29
Mansoor_Amjad,5,0,0,0,0,0,0,0,0,0,0,1000.00,0.29
SPD_Smith,1,0,0,0,0,0,0,0,0,0,0,1000.00,0.29
SPD_Smith,2,20,21,4,0,3,0,1,3,49,47,15.67,0.96
SPD_Smith,3,41,56,13,0,13,0,4,7,127,158,22.57,1.24
SPD_Smith,4,41,41,13,0,8,0,7,7,110,141,20.14,1.28
SPD_Smith,5,1,4,0,0,1,0,3,1,9,26,26.00,2.89
Samiullah_Shenwari,1,5,5,0,0,2,0,0,2,12,13,6.50,1.08
Samiullah_Shenwari,2,84,56,13,0,12,0,3,8,168,148,18.50,0.88
Samiullah_Shenwari,3,97,96,16,0,8,0,7,11,224,202,18.36,0.90
Samiullah_Shenwari,4,38,51,7,0,9,0,4,5,109,125,25.00,1.15
Samiullah_Shenwari,5,18,19,2,0,1,0,0,2,40,27,13.50,0.68
PDRL_Perera,1,16,3,1,0,7,0,0,0,27,33,1000.00,1.22
PDRL_Perera,2,3,0,0,0,4,0,0,0,7,16,1000.00,2.29
PDRL_Perera,3,0,0,0,0,0,0,0,0,0,0,1000.00,2.29
PDRL_Perera,4,2,3,0,0,1,0,0,0,6,7,1000.00,1.17
PDRL_Perera,5,0,3,1,0,1,0,1,0,6,15,1000.00,2.50
Suhrawadi_Shuvo,1,0,0,0,0,0,0,0,0,0,0,1000.00,2.50
Suhrawadi_Shuvo,2,0,0,0,0,0,0,0,0,0,0,1000.00,2.50
Suhrawadi_Shuvo,3,2,2,0,0,1,0,1,0,6,12,1000.00,2.00
Suhrawadi_Shuvo,4,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
Suhrawadi_Shuvo,5,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
Mohammad_Sami,1,41,18,6,0,13,0,1,2,79,88,44.00,1.11
Mohammad_Sami,2,35,12,2,0,12,0,1,6,62,70,11.67,1.13
Mohammad_Sami,3,11,11,1,0,1,0,0,1,24,17,17.00,0.71
Mohammad_Sami,4,25,10,4,1,6,0,5,5,51,75,15.00,1.47
Mohammad_Sami,5,27,29,7,1,6,0,7,7,77,112,16.00,1.45
CO_Obuya,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.45
CO_Obuya,2,6,4,2,0,0,0,0,1,12,8,8.00,0.67
CO_Obuya,3,24,24,3,1,4,0,1,3,57,55,18.33,0.96
CO_Obuya,4,35,31,3,0,6,0,2,5,77,73,14.60,0.95
CO_Obuya,5,10,7,3,0,1,0,1,3,22,23,7.67,1.05
Mehran_Khan,1,1,5,0,0,0,0,0,0,6,5,1000.00,0.83
Mehran_Khan,2,27,26,4,0,5,0,0,4,62,54,13.50,0.87
Mehran_Khan,3,31,25,5,0,10,0,2,2,73,87,43.50,1.19
Mehran_Khan,4,3,2,0,0,1,0,0,0,6,6,1000.00,1.00
Mehran_Khan,5,0,0,0,0,0,0,0,0,0,0,1000.00,1.00
Shuvagata_Hom,1,12,3,0,0,2,0,1,0,18,17,1000.00,0.94
Shuvagata_Hom,2,1,11,0,0,0,0,0,1,12,11,11.00,0.92
Shuvagata_Hom,3,9,13,1,0,1,0,0,1,24,19,19.00,0.79
Shuvagata_Hom,4,2,1,0,0,1,0,2,1,6,17,17.00,2.83
Shuvagata_Hom,5,1,3,2,0,0,0,0,0,6,7,1000.00,1.17
N_Pokana,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.17
N_Pokana,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.17
N_Pokana,3,12,4,2,0,1,0,0,1,19,12,12.00,0.63
N_Pokana,4,0,0,0,0,0,0,0,0,0,0,1000.00,0.63
N_Pokana,5,0,0,0,0,0,0,0,0,0,0,1000.00,0.63
KV_Sharma,1,0,0,0,0,0,0,0,0,0,0,1000.00,0.63
KV_Sharma,2,2,3,0,0,1,0,0,0,6,7,1000.00,1.17
KV_Sharma,3,5,1,0,0,0,0,0,1,6,1,1.00,0.17
KV_Sharma,4,3,3,0,0,0,0,0,0,6,3,1000.00,0.50
KV_Sharma,5,0,3,1,0,0,0,2,0,6,17,1000.00,2.83
SP_Narine,1,25,17,1,1,5,0,1,0,50,48,1000.00,0.96
SP_Narine,2,116,92,13,2,21,0,6,9,250,244,27.11,0.98
SP_Narine,3,66,65,9,0,6,0,2,5,148,119,23.80,0.80
SP_Narine,4,101,98,20,0,13,0,8,13,240,238,18.31,0.99
SP_Narine,5,63,45,15,1,8,0,6,15,138,146,9.73,1.06
LE_Plunkett,1,24,9,6,0,4,0,1,2,44,43,21.50,0.98
LE_Plunkett,2,26,17,3,1,8,0,0,1,55,58,58.00,1.05
LE_Plunkett,3,11,13,0,0,2,0,0,1,26,21,21.00,0.81
LE_Plunkett,4,21,18,7,1,3,0,5,6,55,77,12.83,1.40
LE_Plunkett,5,12,10,6,1,2,0,0,3,31,33,11.00,1.06
J_Theron,1,7,6,0,1,4,0,0,0,18,25,1000.00,1.39
J_Theron,2,20,22,5,0,4,0,0,2,51,48,24.00,0.94
J_Theron,3,6,20,6,0,4,0,1,1,37,54,54.00,1.46
J_Theron,4,8,8,3,0,4,0,1,1,24,36,36.00,1.50
J_Theron,5,27,27,6,2,4,0,5,11,71,91,8.27,1.28
A_Vala,1,1,3,0,0,2,0,0,1,6,11,11.00,1.83
A_Vala,2,2,2,1,0,1,0,0,1,6,8,8.00,1.33
A_Vala,3,0,0,0,0,0,0,0,0,0,0,1000.00,1.33
A_Vala,4,10,18,1,0,1,0,0,4,30,24,6.00,0.80
A_Vala,5,7,8,1,0,0,0,0,2,16,10,5.00,0.62
M_Zondeki,1,0,0,0,0,0,0,0,0,0,0,1000.00,0.62
M_Zondeki,2,4,1,0,0,1,0,0,0,6,5,1000.00,0.83
M_Zondeki,3,3,2,2,0,0,0,1,0,8,12,1000.00,1.50
M_Zondeki,4,0,0,0,0,0,0,0,0,0,0,1000.00,1.50
M_Zondeki,5,2,0,2,0,1,0,2,1,7,20,20.00,2.86
AB_Dinda,1,40,11,1,0,13,0,1,1,66,71,71.00,1.08
AB_Dinda,2,11,4,0,0,8,1,0,1,24,41,41.00,1.71
AB_Dinda,3,2,3,4,0,3,0,0,0,12,23,1000.00,1.92
AB_Dinda,4,4,7,2,0,5,0,0,2,18,31,15.50,1.72
AB_Dinda,5,31,19,7,0,7,0,2,13,66,73,5.62,1.11
TS_Chisoro,1,28,11,1,0,4,0,4,3,48,53,17.67,1.10
TS_Chisoro,2,22,16,2,0,3,0,0,3,43,32,10.67,0.74
TS_Chisoro,3,0,0,0,0,0,0,0,0,0,0,1000.00,0.74
TS_Chisoro,4,28,34,5,0,5,0,1,3,73,70,23.33,0.96
TS_Chisoro,5,3,1,1,0,0,0,2,1,7,15,15.00,2.14
TE_Kane,1,9,4,1,0,4,0,1,1,19,28,28.00,1.47
TE_Kane,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.47
TE_Kane,3,2,4,0,0,0,0,0,1,6,4,4.00,0.67
TE_Kane,4,0,0,0,0,0,0,0,0,0,0,1000.00,0.67
TE_Kane,5,4,7,0,0,2,0,0,2,13,15,7.50,1.15
TM_Dilshan,1,13,10,2,0,3,0,2,1,30,38,38.00,1.27
TM_Dilshan,2,18,16,1,0,1,0,1,2,37,28,14.00,0.76
TM_Dilshan,3,29,51,11,1,6,0,6,3,104,136,45.33,1.31
TM_Dilshan,4,12,35,1,1,3,0,2,2,54,64,32.00,1.19
TM_Dilshan,5,14,15,1,1,3,0,2,5,36,44,8.80,1.22
JDP_Oram,1,23,18,2,0,6,0,0,1,49,46,46.00,0.94
JDP_Oram,2,78,73,16,1,32,0,6,5,206,272,54.40,1.32
JDP_Oram,3,17,29,6,0,8,0,2,0,62,85,1000.00,1.37
JDP_Oram,4,43,55,11,0,19,0,7,5,135,195,39.00,1.44
JDP_Oram,5,36,41,14,1,13,0,8,10,113,172,17.20,1.52
DE_Bernard,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.52
DE_Bernard,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.52
DE_Bernard,3,7,3,1,0,1,0,0,1,12,9,9.00,0.75
DE_Bernard,4,5,1,0,0,1,0,0,0,7,5,1000.00,0.71
DE_Bernard,5,4,2,0,0,0,0,0,0,6,2,1000.00,0.33
BV_Vitori,1,63,25,5,1,18,0,1,1,113,116,116.00,1.03
BV_Vitori,2,15,9,1,0,6,0,0,1,31,35,35.00,1.13
BV_Vitori,3,3,2,0,0,1,0,0,0,6,6,1000.00,1.00
BV_Vitori,4,9,5,1,0,2,0,1,0,18,21,1000.00,1.17
BV_Vitori,5,22,34,15,1,10,0,3,3,85,125,41.67,1.47
Ziaur_Rahman,1,0,0,0,0,0,0,0,0,0,0,1000.00,1.47
Ziaur_Rahman,2,0,0,0,0,0,0,0,0,0,0,1000.00,1.47
Ziaur_Rahman,3,4,10,1,0,3,0,0,0,18,24,1000.00,1.33
Ziaur_Rahman,4,9,19,2,0,5,0,2,1,37,55,55.00,1.49
Ziaur_Rahman,5,5,9,1,0,4,0,3,2,22,45,22.50,2.05
GB_Brent,1,11,5,0,1,3,0,0,1,20,20,20.00,1.00
GB_Brent,2,5,1,0,0,0,0,0,0,6,1,1000.00,0.17
GB_Brent,3,2,2,0,0,1,0,1,0,6,12,1000.00,2.00
GB_Brent,4,0,0,0,0,0,0,0,0,0,0,1000.00,2.00
GB_Brent,5,3,5,1,1,2,0,0,2,12,18,9.00,1.50
TL_Best,1,22,15,3,0,8,0,2,2,50,65,32.50,1.30
TL_Best,2,8,4,0,0,0,0,1,1,13,10,10.00,0.77
TL_Best,3,10,5,1,0,2,0,1,1,19,21,21.00,1.11
